Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/2/2024,Shipment,804-4400698-9355307,2024-06-02 20:15:16,6/2/2024,393060821797,Product A,347
6/2/2024,Cancel,404-0533351-0591488,,,393052960050,,0
6/2/2024,Shipment,171-0437524-3478555,2024-06-03 2:45:36,6/2/2024,392040409230,Product A,994
6/2/2024,Shipment,704-5685876-8055978,2024-06-02 15:26:32,6/1/2024,392040228827,Product A,1232
6/2/2024,Shipment,604-9340523-8257621,2024-06-02 13:02:13,6/1/2024,393593426411,Product A,2423
6/2/2024,Shipment,404-0533351-0591488,2024-06-02 10:50:37,6/2/2024,393570413541,Product A,690
6/2/2024,Shipment,604-0763003-7211042,2024-06-02 15:41:33,6/2/2024,394113288811,Product A,1530
6/2/2024,Shipment,504-2707948-5353847,2024-06-02 15:23:16,6/2/2024,394105614994,Product A,1403
6/2/2024,Shipment,504-3124744-0613382,2024-06-02 15:50:53,6/2/2024,393595411484,Product A,626
6/2/2024,Refund,504-3124744-0613382,2024-06-02 15:50:53,6/2/2024,393595411484,Product A,-626
6/2/2024,Shipment,804-7378942-8611475,2024-06-02 13:41:11,6/2/2024,394121486401,Product A,498.96
6/2/2024,Shipment,804-7378942-8611475,2024-06-02 13:41:11,6/2/2024,394090582847,Product A,498.94
6/2/2024,Shipment,304-6444457-7076624,2024-06-02 14:45:15,6/2/2024,392612119486,Product A,1370
6/2/2024,Shipment,404-4266853-9017709,2024-06-02 15:52:40,6/2/2024,394115696298,Product A,403
6/2/2024,Shipment,704-2204145-3619091,2024-06-03 15:47:18,6/2/2024,394091394894,Product A,510
6/2/2024,Cancel,171-4636465-7076497,,,394112457582,,0
6/2/2024,Cancel,171-4636465-7076497,,,392029611588,,0
6/2/2024,Shipment,404-9305164-9699649,2024-06-02 19:50:15,5/31/2024,394124359633,Product A,1211
6/2/2024,Shipment,171-4636465-7076497,2024-06-02 19:50:41,5/31/2024,393582201639,Product A,1530
6/2/2024,Shipment,171-4636465-7076497,2024-06-02 19:50:41,5/31/2024,394125434506,Product A,2423
6/2/2024,Shipment,804-6043586-5172649,2024-06-02 15:31:16,6/2/2024,392612141407,Product A,572
6/2/2024,FreeReplacement,804-3484554-6697130,2024-06-02 15:26:12,6/2/2024,394122813963,Product A,0
6/2/2024,Shipment,604-4852881-6697936,2024-06-02 16:29:35,6/2/2024,392554530719,Product A,510
6/2/2024,Shipment,804-4989577-7376473,2024-06-02 14:29:10,6/1/2024,393581067074,Product A,570
6/2/2024,Refund,804-4989577-7376473,2024-06-02 14:29:10,6/1/2024,393581067074,Product A,-570
6/2/2024,Shipment,404-3870632-9074513,2024-06-03 0:06:36,6/1/2024,394123918485,Product A,884
6/2/2024,Shipment,504-0181709-9099616,2024-06-02 13:52:13,6/2/2024,392565486663,Product A,347
6/2/2024,Shipment,171-2736337-4615612,2024-06-02 15:31:00,6/2/2024,394111284844,Product A,572
6/2/2024,Shipment,304-9370151-0170121,2024-06-02 15:42:47,6/2/2024,392032240118,Product A,660
6/2/2024,Shipment,504-6183824-7338252,2024-06-02 20:45:36,6/1/2024,393627205341,Product A,624
6/2/2024,Shipment,404-9348805-9636339,2024-06-02 15:33:34,6/2/2024,393606633638,Product A,676
6/2/2024,Shipment,304-6041177-2238414,2024-06-03 15:48:49,6/2/2024,392026763198,Product A,540
6/2/2024,Refund,304-6041177-2238414,2024-06-03 15:48:49,6/2/2024,392026763198,Product A,-540
6/2/2024,Shipment,604-4338336-0057477,2024-06-02 15:31:01,6/2/2024,393056133250,Product A,510
6/2/2024,Shipment,704-7374915-7257682,2024-06-02 15:23:55,6/2/2024,393608194243,Product A,572
6/2/2024,Shipment,171-1173591-2417390,2024-06-03 1:02:42,6/1/2024,393030334802,Product A,321
6/2/2024,FreeReplacement,804-2272179-1630667,2024-06-02 15:43:54,6/2/2024,392036495355,Product A,0
6/2/2024,Shipment,404-0694019-6576291,2024-06-02 15:42:13,6/2/2024,394118557494,Product A,1658
6/2/2024,Shipment,204-9591209-3297191,2024-06-02 15:24:09,6/2/2024,393038756749,Product A,1159
6/2/2024,Shipment,404-6880964-3236376,2024-06-02 15:42:15,6/2/2024,393627256254,Product A,1147.51
6/2/2024,Shipment,404-6880964-3236376,2024-06-02 15:42:15,6/2/2024,393627253445,Product A,632.39
6/2/2024,Shipment,504-2517523-4238656,2024-06-03 15:53:20,6/2/2024,392556315124,Product A,442
6/2/2024,Shipment,404-9152731-6276264,2024-06-02 15:41:55,6/2/2024,392021849450,Product A,572
6/2/2024,Shipment,204-4343104-2274120,2024-06-03 15:37:35,6/2/2024,393593588400,Product A,994
6/2/2024,Shipment,704-9621738-7030670,2024-06-02 13:30:42,5/31/2024,393582201993,Product A,347
6/2/2024,Shipment,404-5799500-8130482,2024-06-02 15:43:33,6/2/2024,392572864034,Product A,1492
6/2/2024,Refund,404-5799500-8130482,2024-06-02 15:43:33,6/2/2024,392572864034,Product A,-1492
6/2/2024,Shipment,304-4474540-9091248,2024-06-02 13:35:35,6/2/2024,394113289385,Product A,347
6/2/2024,Shipment,171-8244143-3530694,2024-06-02 19:50:39,5/30/2024,394086852418,Product A,2066
6/2/2024,Shipment,804-9420977-4170351,2024-06-02 20:24:12,6/2/2024,392599651516,Product A,474
6/2/2024,Refund,804-9420977-4170351,2024-06-02 20:24:12,6/2/2024,392599651516,Product A,-474
6/2/2024,Shipment,804-3393328-3395240,2024-06-02 17:25:12,6/2/2024,392056392428,Product A,594
6/2/2024,Shipment,171-9139080-8430465,2024-06-02 15:40:48,6/2/2024,394124472374,Product A,1069.29
6/2/2024,Refund,171-9139080-8430465,2024-06-02 15:40:48,6/2/2024,394124472374,Product A,-1069.29
6/2/2024,Shipment,171-9139080-8430465,2024-06-02 15:41:55,6/2/2024,393070752981,Product A,1069.31
6/2/2024,Cancel,171-9139080-8430465,,,393070752981,,0
6/2/2024,Refund,171-9139080-8430465,2024-06-02 15:41:55,6/2/2024,393070752981,Product A,-1069.31
6/2/2024,Shipment,804-5624140-8699857,2024-06-02 13:51:22,6/1/2024,394076780272,Product A,402
6/2/2024,Shipment,304-5680780-5572201,2024-06-02 15:43:55,6/2/2024,394127264192,Product A,572
6/2/2024,Shipment,204-5961936-0538868,2024-06-03 20:55:38,6/2/2024,393627309944,Product A,1420
6/2/2024,Shipment,404-7418825-7315661,2024-06-02 21:01:13,6/2/2024,392042719236,Product A,347
6/2/2024,Refund,404-7418825-7315661,2024-06-02 21:01:13,6/2/2024,392042719236,Product A,-347
6/2/2024,Shipment,504-3417466-6674186,2024-06-02 15:33:59,6/2/2024,392612281862,Product A,383
6/2/2024,Cancel,504-3417466-6674186,,,394102269642,,0
6/2/2024,Shipment,504-3417466-6674186,2024-06-02 15:52:39,6/2/2024,393613659454,Product A,701
6/2/2024,Cancel,304-2245609-1691635,,,392562009182,,0
6/2/2024,Cancel,404-3895601-6674127,,,394116182231,,0
6/2/2024,Cancel,404-3895601-6674127,,,393049605783,,0
6/2/2024,Shipment,804-7393392-2338601,2024-06-02 15:42:54,6/2/2024,392056430627,Product A,1492
6/2/2024,Refund,804-7393392-2338601,2024-06-02 15:42:54,6/2/2024,392056430627,Product A,-1492
6/2/2024,Shipment,304-1478003-5097947,2024-06-03 15:19:39,6/2/2024,394078078967,Product A,1040.4
6/2/2024,Shipment,504-5085715-9597782,2024-06-02 15:43:33,6/2/2024,392041564585,Product A,1350
6/2/2024,Shipment,804-8484626-0415478,2024-06-02 15:26:03,6/2/2024,392567278504,Product A,664
6/2/2024,Shipment,804-1955681-1095699,2024-06-02 15:42:32,6/2/2024,393627342330,Product A,1310
6/2/2024,Shipment,504-8673281-8513533,2024-06-04 4:24:43,6/2/2024,393070798249,Product A,309
6/2/2024,Shipment,304-2989818-8397107,2024-06-03 0:46:36,6/2/2024,394080906586,Product A,366
6/2/2024,FreeReplacement,804-2040322-6113533,2024-06-02 15:44:19,6/2/2024,392612319978,Product A,0
6/2/2024,Shipment,204-7042069-6278355,2024-06-02 14:32:37,6/2/2024,392564983087,Product A,462.39
6/2/2024,Shipment,704-2011252-4219222,2024-06-02 15:23:17,6/2/2024,394086852698,Product A,557
6/2/2024,Shipment,304-5137567-7355103,2024-06-04 15:34:55,6/2/2024,392599651802,Product A,507
6/2/2024,Shipment,171-7130124-0415846,2024-06-02 16:55:38,5/29/2024,394090908393,Product A,493
6/2/2024,Refund,171-7130124-0415846,2024-06-02 16:55:38,5/29/2024,394090908393,Product A,-493
6/2/2024,Shipment,804-3724179-7111652,2024-06-02 15:23:55,6/2/2024,393582370650,Product A,1229
6/2/2024,Cancel,204-3387531-0432186,,,392612336030,,0
6/2/2024,Shipment,204-3387531-0432186,2024-06-02 15:24:03,6/2/2024,393608377730,Product A,572
6/2/2024,Shipment,404-9577166-2178171,2024-06-02 15:31:40,6/2/2024,393049605960,Product A,563
6/2/2024,Shipment,604-4746974-7691862,2024-06-02 15:41:32,6/2/2024,392025934191,Product A,2066
6/2/2024,Cancel,804-4424652-6459793,,,393614203123,,0
6/2/2024,Shipment,604-3147655-2136740,2024-06-02 15:33:56,6/2/2024,394078403145,Product A,321
6/2/2024,Cancel,604-9474885-8219495,,,394120311901,,0
6/2/2024,Shipment,804-4434656-5159701,2024-06-02 15:41:34,6/2/2024,394088640226,Product A,1527
6/2/2024,Shipment,804-4434656-5159701,2024-06-02 15:41:34,6/2/2024,393610694879,Product A,2063
6/2/2024,Shipment,404-3082014-0159728,2024-06-03 15:32:44,6/2/2024,392581994638,Product A,1370
6/2/2024,Shipment,804-6240889-9557654,2024-06-02 15:52:36,6/2/2024,393070839640,Product A,363
6/2/2024,Shipment,171-0541558-4255554,2024-06-02 15:52:42,6/2/2024,392593128421,Product A,592
6/2/2024,Shipment,404-5008335-6215835,2024-06-02 15:42:14,6/2/2024,394125401243,Product A,626
6/2/2024,Shipment,204-4715296-3319249,2024-06-03 0:17:15,6/1/2024,394127276474,Product A,409
6/2/2024,Refund,204-4715296-3319249,2024-06-03 0:17:15,6/1/2024,394127276474,Product A,-409
6/2/2024,Cancel,504-4700381-4599414,,,393588391467,,0
6/2/2024,Shipment,504-4700381-4599414,2024-06-06 16:02:19,6/2/2024,393588391467,Product A,1326
6/2/2024,Shipment,171-7031998-2099444,2024-06-02 15:41:20,6/2/2024,393577659658,Product A,3236.8
6/2/2024,Shipment,204-3346634-4078368,2024-06-02 15:41:22,6/2/2024,392021687114,Product A,1378
6/2/2024,Shipment,504-0203772-9497986,2024-06-02 13:54:34,6/2/2024,394093367205,Product A,409
6/2/2024,Refund,504-0203772-9497986,2024-06-02 13:54:34,6/2/2024,394093367205,Product A,-409
6/2/2024,Shipment,504-4239713-6615069,2024-06-03 15:21:38,6/2/2024,394124732701,Product A,626
6/2/2024,Shipment,504-1971497-1659965,2024-06-02 15:33:16,6/2/2024,392569726190,Product A,970
6/2/2024,Shipment,171-0428248-7617503,2024-06-02 15:11:11,6/2/2024,393589940695,Product A,572
6/2/2024,Refund,171-0428248-7617503,2024-06-02 15:11:11,6/2/2024,393589940695,Product A,-572
6/2/2024,Shipment,504-0653606-0478575,2024-06-03 0:15:36,6/1/2024,392012200621,Product A,409
6/2/2024,Refund,504-0653606-0478575,2024-06-03 0:15:36,6/1/2024,392012200621,Product A,-409
6/2/2024,Shipment,304-6818915-9032323,2024-06-02 17:02:38,6/1/2024,394092877421,Product A,442
6/2/2024,Shipment,404-2807173-1455939,2024-06-04 10:35:18,6/2/2024,393569476661,Product A,356
6/2/2024,Refund,404-2807173-1455939,2024-06-04 10:35:18,6/2/2024,393569476661,Product A,-356
6/2/2024,Shipment,504-7525629-0655530,2024-06-03 15:50:18,6/2/2024,394125875493,Product A,851
6/2/2024,Shipment,404-3825155-9411652,2024-06-02 20:19:15,6/2/2024,392056507948,Product A,799
6/2/2024,Shipment,504-6144250-1059789,2024-06-02 15:42:53,6/2/2024,393578149824,Product A,1230
6/2/2024,Shipment,171-0931590-8438487,2024-06-03 15:47:19,6/2/2024,392037630721,Product A,1247
6/2/2024,Shipment,171-8617369-1234674,2024-06-02 15:44:38,6/2/2024,394126873605,Product A,855.1
6/2/2024,Refund,171-8617369-1234674,2024-06-02 15:44:38,6/2/2024,394126873605,Product A,-855.1
6/2/2024,Shipment,204-4923673-4176676,2024-06-03 10:04:14,6/2/2024,392612422149,Product A,739
6/2/2024,Shipment,704-5457295-2578710,2024-06-03 15:47:23,6/2/2024,392036009637,Product A,898
6/2/2024,Refund,704-5457295-2578710,2024-06-03 15:47:23,6/2/2024,392036009637,Product A,-898
6/2/2024,Shipment,604-1583890-9378779,2024-06-02 17:19:13,6/2/2024,393602451430,Product A,425
6/2/2024,Shipment,404-6471714-0434435,2024-06-02 15:44:37,6/2/2024,392560532072,Product A,447
6/2/2024,Shipment,704-4678142-0697594,2024-06-02 19:20:36,6/2/2024,393046812174,Product A,1053
6/2/2024,Shipment,504-2527160-2230211,2024-06-02 14:55:13,6/2/2024,393041356662,Product A,497
6/2/2024,Cancel,404-1204941-5372242,,,393585776366,,0
6/2/2024,Shipment,404-1204941-5372242,2024-06-02 17:11:21,6/2/2024,392591939458,Product A,2423
6/2/2024,Shipment,304-2245609-1691635,2024-06-02 17:22:37,6/2/2024,394125177373,Product A,1370
6/2/2024,Shipment,804-7589175-3613121,2024-06-02 15:40:48,6/2/2024,394086853134,Product A,2432
6/2/2024,Shipment,704-1811291-0636993,2024-06-03 15:50:58,6/2/2024,394126179585,Product A,363
6/2/2024,Shipment,804-4424652-6459793,2024-06-02 17:04:14,6/2/2024,392559399817,Product A,1279
6/2/2024,Shipment,304-8485267-4119679,2024-06-02 15:33:03,6/2/2024,392612451355,Product A,383
6/2/2024,Shipment,804-0669886-9651114,2024-06-02 15:44:20,6/2/2024,393580743130,Product A,1159
6/2/2024,Shipment,171-5218751-9638880,2024-06-02 15:42:48,6/2/2024,393565745857,Product A,507
6/2/2024,Shipment,304-5870497-4159596,2024-06-02 20:57:10,6/2/2024,392014793554,Product A,587
6/2/2024,Shipment,171-8579293-8630407,2024-06-05 17:04:41,6/2/2024,393597729246,Product A,409
6/2/2024,Shipment,171-3402843-4230408,2024-06-02 15:30:13,6/2/2024,392568067151,Product A,624
6/2/2024,Refund,171-3402843-4230408,2024-06-02 15:30:13,6/2/2024,392568067151,Product A,-624
6/2/2024,Shipment,704-2245503-4057690,2024-06-02 14:19:47,6/2/2024,393599291563,Product A,867
6/2/2024,Refund,704-2245503-4057690,2024-06-02 14:19:47,6/2/2024,393599291563,Product A,-433.5
6/2/2024,Refund,704-2245503-4057690,2024-06-02 14:19:47,6/2/2024,393599291563,Product A,-433.5
6/2/2024,Shipment,404-5992585-4291073,2024-06-02 15:42:33,6/2/2024,393050761869,Product A,507
6/2/2024,Refund,404-5992585-4291073,2024-06-02 15:42:33,6/2/2024,393050761869,Product A,-507
6/2/2024,Shipment,804-5701816-1513971,2024-06-02 15:41:21,6/2/2024,393046631528,Product A,1527
6/2/2024,Shipment,804-5701816-1513971,2024-06-02 15:41:21,6/2/2024,393035895086,Product A,2063
6/2/2024,Shipment,171-1740435-3255702,2024-06-02 21:05:38,6/2/2024,394088477246,Product A,731
6/2/2024,Cancel,204-4568395-0211696,,,392028782319,,0
6/2/2024,Cancel,704-5493200-8574538,,,394124530991,,0
6/2/2024,Shipment,604-0662393-4572642,2024-06-03 15:09:39,6/2/2024,393030010924,Product A,2193
6/2/2024,Shipment,171-1204738-9513715,2024-06-02 15:31:33,6/2/2024,393057306675,Product A,594
6/2/2024,Refund,171-1204738-9513715,2024-06-02 15:31:33,6/2/2024,393057306675,Product A,-594
6/2/2024,FreeReplacement,804-4819314-7530289,2024-06-02 17:27:34,6/2/2024,392039023248,Product A,0
6/2/2024,Shipment,504-4111612-5534065,2024-06-02 23:52:14,6/2/2024,392056591421,Product A,799
6/2/2024,Shipment,171-6924895-4553253,2024-06-03 3:35:14,6/2/2024,392575769399,Product A,510
6/2/2024,Shipment,304-2630098-9453257,2024-06-02 15:44:37,6/2/2024,392557288702,Product A,572
6/2/2024,Shipment,404-3895601-6674127,2024-06-02 17:05:11,6/1/2024,394125565987,Product A,366
6/2/2024,Shipment,404-3895601-6674127,2024-06-02 17:05:11,6/1/2024,392565976134,Product A,442
6/2/2024,Shipment,404-8035872-5557081,2024-06-02 15:31:15,6/2/2024,392027771028,Product A,1272
6/2/2024,Shipment,504-5414499-5438001,2024-06-02 15:40:53,6/2/2024,394126209443,Product A,2193
6/2/2024,Shipment,504-4732386-6136332,2024-06-02 17:45:15,6/2/2024,394097743628,Product A,497
6/2/2024,Shipment,704-2872321-8119416,2024-06-03 15:37:39,6/2/2024,393592497281,Product A,723
6/2/2024,Shipment,604-5843707-5299473,2024-06-02 15:42:35,6/2/2024,393566722058,Product A,310
6/2/2024,Shipment,504-9974047-7313755,2024-06-02 15:44:36,6/2/2024,392017386111,Product A,571
6/2/2024,Refund,504-9974047-7313755,2024-06-02 15:44:36,6/2/2024,392017386111,Product A,-571
6/2/2024,Shipment,804-1367242-3097563,2024-06-02 15:53:56,6/2/2024,392056632711,Product A,851
6/2/2024,Shipment,404-6570247-3574939,2024-06-02 18:52:35,6/2/2024,392557937367,Product A,474
6/2/2024,Shipment,604-3582167-4230820,2024-06-03 14:32:41,6/2/2024,393627234001,Product A,366
6/2/2024,Shipment,604-4091439-9153834,2024-06-03 0:21:12,6/2/2024,394104909782,Product A,559
6/2/2024,Shipment,504-5157548-5411601,2024-06-02 21:07:35,6/2/2024,392033234747,Product A,559
6/2/2024,Shipment,504-9055253-3553661,2024-06-03 14:34:45,5/31/2024,393568988405,Product A,616
6/2/2024,Refund,504-9055253-3553661,2024-06-03 14:34:45,5/31/2024,393568988405,Product A,-616
6/2/2024,Shipment,804-8382326-4495095,2024-06-02 17:00:14,6/2/2024,394126145316,Product A,510
6/2/2024,Refund,804-8382326-4495095,2024-06-02 17:00:14,6/2/2024,394126145316,Product A,-510
6/2/2024,Shipment,504-0196713-6476851,2024-06-03 0:42:17,6/1/2024,392042070441,Product A,510
6/2/2024,Shipment,704-6250617-8655578,2024-06-02 22:07:41,6/2/2024,393054010254,Product A,363
6/2/2024,Cancel,604-6386089-3170559,,,393569802548,,0
6/2/2024,Shipment,504-0892263-1157452,2024-06-02 17:44:45,6/2/2024,393071048743,Product A,442
6/2/2024,Shipment,504-4303874-7515256,2024-06-02 17:00:18,6/2/2024,392590087304,Product A,587
6/2/2024,Cancel,504-4303874-7515256,,,392590087304,,0
6/2/2024,Shipment,604-8149422-0638233,2024-06-05 1:40:22,6/1/2024,393585616275,Product A,409
6/2/2024,Shipment,204-0852531-5551776,2024-06-03 15:48:57,6/1/2024,394124809514,Product A,669
6/2/2024,Shipment,704-3505309-6376218,2024-06-02 16:37:13,6/2/2024,392612645523,Product A,217
6/2/2024,Shipment,704-5899187-0457289,2024-06-02 21:46:36,6/2/2024,393568665842,Product A,844.91
6/2/2024,Shipment,204-4568395-0211696,2024-06-02 20:24:23,6/2/2024,392031410539,Product A,994
6/2/2024,Shipment,604-3875799-3291228,2024-06-02 19:32:22,5/31/2024,393568342091,Product A,574
6/2/2024,Shipment,604-7506883-7474977,2024-06-02 20:50:38,6/2/2024,394092693500,Product A,353
6/2/2024,Shipment,804-9171718-5595838,2024-06-02 17:57:13,6/2/2024,393614367276,Product A,217
6/2/2024,FreeReplacement,804-4416204-6397532,2024-06-03 12:50:10,6/2/2024,392612721644,Product A,0
6/2/2024,Shipment,171-8781720-4351925,2024-06-07 15:19:58,6/2/2024,393576690058,Product A,353
6/2/2024,Shipment,504-1674197-9691453,2024-06-03 23:45:19,5/31/2024,393602125174,Product A,544
6/2/2024,Shipment,704-5899187-0457289,2024-06-02 22:44:36,6/2/2024,394104403788,Product A,844.89
6/2/2024,Shipment,404-1959940-0219059,2024-06-02 17:45:37,6/2/2024,393071181338,Product A,347
6/2/2024,Shipment,204-1083894-2399690,2024-06-02 19:34:14,6/2/2024,394124516659,Product A,689
6/2/2024,Shipment,504-9426851-2559328,2024-06-03 15:45:58,6/2/2024,394126865159,Product A,2227
6/2/2024,Shipment,304-1323940-0197123,2024-06-04 15:34:40,6/2/2024,392037993213,Product A,465
6/2/2024,Shipment,704-9650550-2234257,2024-06-03 18:16:37,6/2/2024,393071194646,Product A,1285
6/2/2024,Refund,704-9650550-2234257,2024-06-03 18:16:37,6/2/2024,393071194646,Product A,-1285
6/2/2024,Cancel,504-6857368-0293936,,,393627889404,,0
6/2/2024,Shipment,504-6857368-0293936,2024-06-03 15:55:22,6/2/2024,393627886964,Product A,739
6/2/2024,Shipment,804-1952201-0453088,2024-06-02 19:25:36,6/2/2024,392026115809,Product A,556
6/2/2024,Shipment,504-5914598-9299289,2024-06-02 22:47:26,6/2/2024,393569803472,Product A,2066
6/2/2024,Shipment,504-1144425-4119471,2024-06-02 23:25:38,6/2/2024,392041404916,Product A,799
6/2/2024,Cancel,504-1144425-4119471,,,392041404916,,0
6/2/2024,Shipment,604-0988142-6138885,2024-06-02 19:52:45,6/2/2024,392027093085,Product A,347
6/2/2024,Shipment,204-4785253-9219819,2024-06-02 17:45:37,6/2/2024,393046974514,Product A,321
6/2/2024,Shipment,704-9583164-9053278,2024-06-03 4:10:13,6/2/2024,392577140806,Product A,994
6/2/2024,Shipment,804-2542676-8491627,2024-06-03 1:09:37,6/2/2024,392577626850,Product A,361
6/2/2024,Shipment,204-0693671-7411071,2024-06-02 20:35:15,6/2/2024,394116021410,Product A,1269
6/2/2024,Shipment,304-7699492-8617501,2024-06-02 19:50:37,6/2/2024,392612944540,Product A,994
6/2/2024,Shipment,704-2772514-6351756,2024-06-02 23:35:19,6/2/2024,392046685437,Product A,493
6/2/2024,Shipment,504-2340877-0619237,2024-06-02 19:32:35,6/2/2024,393071307854,Product A,510
6/2/2024,Refund,504-2340877-0619237,2024-06-02 19:32:35,6/2/2024,393071307854,Product A,-510
6/2/2024,Shipment,604-3387389-7097928,2024-06-03 15:47:02,6/2/2024,393581556534,Product A,353
6/2/2024,Shipment,604-7460189-0011281,2024-06-02 22:21:39,6/2/2024,393038597236,Product A,1836
6/2/2024,Shipment,504-0434235-6593749,2024-06-03 4:30:18,6/2/2024,393603867578,Product A,1607
6/2/2024,Cancel,204-8172753-3051787,,,393586265822,,0
6/2/2024,Shipment,204-8172753-3051787,2024-06-04 17:24:16,6/2/2024,394110091434,Product A,520.21
6/2/2024,Shipment,304-5683460-6119250,2024-06-03 15:51:17,6/2/2024,393571389038,Product A,696
6/2/2024,Refund,304-5683460-6119250,2024-06-03 15:51:17,6/2/2024,393571389038,Product A,-696
6/2/2024,Shipment,204-9821130-2074924,2024-06-02 22:34:34,6/2/2024,392579124121,Product A,838.1
6/2/2024,Shipment,504-0258292-7619665,2024-06-02 19:59:34,6/2/2024,394126649200,Product A,694
6/2/2024,Shipment,404-3646468-4057097,2024-06-03 12:22:38,6/1/2024,393048906074,Product A,632
6/2/2024,Shipment,604-6191209-1636542,2024-06-03 15:50:16,6/2/2024,392019906355,Product A,890
6/2/2024,Shipment,504-4502814-4574363,2024-06-03 13:20:18,6/2/2024,392014309672,Product A,632
6/2/2024,Shipment,604-8608141-1678145,2024-06-03 4:14:34,6/2/2024,392015121465,Product A,387
6/2/2024,Shipment,704-5777484-1155148,2024-06-03 12:45:39,6/2/2024,393033902788,Product A,387
